Series Name,Series Code,Country Name,Country Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Bulgaria,BGR,7.3,..,..,6.3,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Burkina Faso,BFA,82.3,..,..,72,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Burundi,BDI,61.7,..,..,53.5,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Cabo Verde,CPV,19.4,..,..,17.6,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Cambodia,KHM,28.3,..,..,24.7,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Cameroon,CMR,80.1,..,..,70.7,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Canada,CAN,4.9,..,..,4.6,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Caribbean small states,CSS,16.7667868866436,..,..,15.2377858243317,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Cayman Islands,CYM,..,..,..,..,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Central African Republic,CAF,122.4,..,..,109.9,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Central Europe and the Baltics,CEB,5.17344687265684,..,..,4.48373343181092,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Chad,TCD,123.1,..,..,111.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Channel Islands,CHI,..,..,..,..,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Chile,CHL,7.2,..,..,6.6,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,China,CHN,10,..,..,8.1,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Colombia,COL,13.9,..,..,12.6,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Comoros,COM,68.9,..,..,61.9,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,"Congo, Dem. Rep.",COD,90.1,..,..,81.1,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,"Congo, Rep.",COG,50.4,..,..,45.7,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Costa Rica,CRI,8.3,..,..,8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Cote d'Ivoire,CIV,81.1,..,..,72.5,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Croatia,HRV,4.5,..,..,4.3,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Cuba,CUB,4.8,..,..,4.5,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Curacao,CUW,..,..,..,..,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Cyprus,CYP,2.5,..,..,2.2,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Czech Republic,CZE,2.8,..,..,3,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Denmark,DNK,3.8,..,..,3.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Djibouti,DJI,59.9,..,..,54,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Dominica,DMA,29.7,..,..,33,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Dominican Republic,DOM,28.3,..,..,26,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Early-demographic dividend,EAR,38.7200558940917,..,..,33.7067676623514,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,East Asia & Pacific,EAS,15.6,..,..,13.6,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,East Asia & Pacific (excluding high income),EAP,16.213572169364,..,..,14.2036454344477,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,East Asia & Pacific (IDA & IBRD),TEA,16.1827631814029,..,..,14.1788596384991,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Ecuador,ECU,13.4,..,..,12.6,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,"Egypt, Arab Rep.",EGY,22.2,..,..,19.9,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,El Salvador,SLV,13.7,..,..,12.2,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Equatorial Guinea,GNQ,87.5,..,..,78.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Eritrea,ERI,40.7,..,..,36.5,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Estonia,EST,2.9,..,..,2.4,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Eswatini,SWZ,57.3,..,..,49.3,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Ethiopia,ETH,56.7,..,..,49.2,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Euro area,EMU,3.44868332525062,..,..,3.25396556319868,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Europe & Central Asia,ECS,8.9,..,..,7.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Europe & Central Asia (excluding high income),ECA,13.1494141382016,..,..,11.3192951821102,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Europe & Central Asia (IDA & IBRD),TEC,12.6003512905064,..,..,10.860043307464,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,European Union,EUU,3.83702583907808,..,..,3.55790897000502,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Faroe Islands,FRO,..,..,..,..,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Fiji,FJI,22.4,..,..,23.4,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Finland,FIN,2,..,..,1.5,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Fragile and conflict affected situations,FCS,70.9290775998028,..,..,64.7080189920683,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,France,FRA,3.7,..,..,3.6,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,French Polynesia,PYF,..,..,..,..,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Gabon,GAB,46.2,..,..,40.3,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,"Gambia, The",GMB,59.8,..,..,53.6,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Georgia,GEO,9.3,..,..,8.7,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Germany,DEU,3.5,..,..,3.3,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Ghana,GHA,49.5,..,..,43.1,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Gibraltar,GIB,..,..,..,..,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Greece,GRC,4.2,..,..,4.1,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Greenland,GRL,..,..,..,..,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Grenada,GRD,13.7,..,..,13.9,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Guam,GUM,..,..,..,..,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Guatemala,GTM,26,..,..,23.4,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Guinea,GIN,102.3,..,..,95.9,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Guinea-Bissau,GNB,84.2,..,..,75.1,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Guyana,GUY,28.7,..,..,26.1,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Haiti,HTI,64.6,..,..,59.1,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Heavily indebted poor countries (HIPC),HPC,70.7639915360604,..,..,63.063975573445,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,High income,HIC,4.9,..,..,4.6,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Honduras,HND,17.3,..,..,15.6,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,"Hong Kong SAR, China",HKG,..,..,..,..,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Hungary,HUN,4.7,..,..,3.9,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,IBRD only,IBD,25.8222707285977,..,..,22.196432362329,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Iceland,ISL,2,..,..,1.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,IDA & IBRD total,IBT,43.4527827128933,..,..,39.3273778350743,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,IDA blend,IDB,85.0593569989278,..,..,79.6517429397743,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,IDA only,IDX,63.9082885489916,..,..,57.35823057151,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,IDA total,IDA,71.194875100262,..,..,65.0192424270122,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,India,IND,45,..,..,37.3,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Indonesia,IDN,24.9,..,..,22.2,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,"Iran, Islamic Rep.",IRN,15.3,..,..,13.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Iraq,IRQ,26.6,..,..,24,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Ireland,IRL,3.5,..,..,3.3,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Isle of Man,IMN,..,..,..,..,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Israel,ISR,3.6,..,..,3.5,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Italy,ITA,3.1,..,..,2.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Jamaica,JAM,13.9,..,..,12.7,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Japan,JPN,2.9,..,..,2.4,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Jordan,JOR,16.1,..,..,14.7,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Kazakhstan,KAZ,10.3,..,..,8.6,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Kenya,KEN,42.2,..,..,37.4,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Kiribati,KIR,52.4,..,..,47.7,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,"Korea, Dem. People's Rep.",PRK,18.8,..,..,16.2,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,"Korea, Rep.",KOR,3.2,..,..,2.9,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Kosovo,XKX,..,..,..,..,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Kuwait,KWT,7.8,..,..,7.2,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Kyrgyz Republic,KGZ,19.8,..,..,16.7,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Lao PDR,LAO,48.2,..,..,42.4,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Late-demographic dividend,LTE,11.1018358419316,..,..,9.49916437395727,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Latin America & Caribbean,LCN,16,..,..,14.7,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Latin America & Caribbean (excluding high income),LAC,16.2404144337396,..,..,14.9633784645406,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Latin America & Caribbean (IDA & IBRD),TLA,16.1207203853039,..,..,14.8461016033374,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Latvia,LVA,4.6,..,..,3.5,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Least developed countries: UN classification,LDC,66.2870453194157,..,..,59.3413367167462,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Lebanon,LBN,7.9,..,..,7.1,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Lesotho,LSO,84.8,..,..,73.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Liberia,LBR,72.8,..,..,65,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Libya,LBY,11.9,..,..,10.7,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Liechtenstein,LIE,..,..,..,..,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Lithuania,LTU,4.5,..,..,3.7,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Low & middle income,LMY,43.553918320509,..,..,39.4126836017819,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Low income,LIC,70.1,..,..,63,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Lower middle income,LMC,52,..,..,46.7,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Luxembourg,LUX,2.4,..,..,2.2,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,"Macao SAR, China",MAC,..,..,..,..,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Madagascar,MDG,53.3,..,..,48.9,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Malawi,MWI,53.8,..,..,44.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Malaysia,MYS,7.3,..,..,7.1,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Maldives,MDV,8.9,..,..,7.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Mali,MLI,103.4,..,..,92.1,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Malta,MLT,6.4,..,..,6.4,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Marshall Islands,MHL,32,..,..,29.4,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Mauritania,MRT,76.9,..,..,69.6,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Mauritius,MUS,12.9,..,..,13.9,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Mexico,MEX,13.3,..,..,11.5,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,"Micronesia, Fed. Sts.",FSM,30.4,..,..,27.4,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Middle East & North Africa,MEA,21.9,..,..,20.3,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Middle East & North Africa (excluding high income),MNA,23.6134993988155,..,..,21.9089622211706,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Middle East & North Africa (IDA & IBRD),TMN,23.6741559864445,..,..,21.9650836594124,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Middle income,MIC,37.5912382232088,..,..,33.8647172563847,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Moldova,MDA,14.4,..,..,14,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Monaco,MCO,3.1,..,..,2.9,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Mongolia,MNG,15,..,..,13.2,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Montenegro,MNE,3.3,..,..,2.4,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Morocco,MAR,23,..,..,20.1,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Mozambique,MOZ,76.8,..,..,68.4,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Myanmar,MMR,46.7,..,..,41.7,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Namibia,NAM,40.7,..,..,35.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Nauru,NRU,31.3,..,..,28.5,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Nepal,NPL,34,..,..,29.9,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Netherlands,NLD,3.6,..,..,3.5,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,New Caledonia,NCL,..,..,..,..,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,New Zealand,NZL,5.3,..,..,5.1,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Nicaragua,NIC,16.6,..,..,16.1,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Niger,NER,90.3,..,..,79.7,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Nigeria,NGA,118.1,..,..,112.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,North America,NAC,6.1,..,..,5.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,North Macedonia,MKD,11.5,..,..,9.2,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Northern Mariana Islands,MNP,..,..,..,..,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Norway,NOR,2.4,..,..,2.3,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,OECD members,OED,6.49861808187687,..,..,5.87454329797891,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Oman,OMN,10.1,..,..,10.3,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Other small states,OSS,49.7818323320276,..,..,44.4838992434808,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Pacific island small states,PSS,23.2832230376097,..,..,22.1832963832025,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Pakistan,PAK,71.1,..,..,64.5,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Palau,PLW,17.5,..,..,15.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Panama,PAN,15.1,..,..,13.6,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Papua New Guinea,PNG,47.3,..,..,43.5,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Paraguay,PRY,19.9,..,..,18.1,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Peru,PER,14.5,..,..,12.9,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Philippines,PHL,26.9,..,..,25.2,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Poland,POL,4.4,..,..,4,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Portugal,PRT,3.3,..,..,3.4,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Post-demographic dividend,PST,4.6658599601668,..,..,4.39322623867067,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Pre-demographic dividend,PRE,82.5139521049825,..,..,75.4337263091229,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Puerto Rico,PRI,..,..,..,..,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Qatar,QAT,7.2,..,..,6.3,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Romania,ROU,8.2,..,..,6.5,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Russian Federation,RUS,7.6,..,..,6.4,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Rwanda,RWA,37.5,..,..,31.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Samoa,WSM,15.4,..,..,14.2,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,San Marino,SMR,2,..,..,1.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Sao Tome and Principe,STP,31.4,..,..,27.9,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Saudi Arabia,SAU,8.1,..,..,6.7,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Senegal,SEN,45.7,..,..,39.5,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Serbia,SRB,5.6,..,..,5,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Seychelles,SYC,13.5,..,..,13.2,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Sierra Leone,SLE,115.3,..,..,98.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Singapore,SGP,2.5,..,..,2.6,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Sint Maarten (Dutch part),SXM,..,..,..,..,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Slovak Republic,SVK,5.5,..,..,5,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Slovenia,SVN,2.3,..,..,2,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Small states,SST,43.5059674858275,..,..,39.1392857626293,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Solomon Islands,SLB,19.9,..,..,18.1,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Somalia,SOM,127,..,..,115.1,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,South Africa,ZAF,34.5,..,..,30.7,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,South Asia,SAS,48.5,..,..,41.5,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,South Asia (IDA & IBRD),TSA,48.5241265526842,..,..,41.4715091508124,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,South Sudan,SSD,93.4,..,..,93.4,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Spain,ESP,3,..,..,2.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Sri Lanka,LKA,7.9,..,..,6.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,St. Kitts and Nevis,KNA,11.8,..,..,10.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,St. Lucia,LCA,15.9,..,..,14.9,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,St. Martin (French part),MAF,..,..,..,..,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,St. Vincent and the Grenadines,VCT,16.2,..,..,14.7,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Sub-Saharan Africa,SSF,78.8,..,..,71.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Sub-Saharan Africa (excluding high income),SSA,78.8134682567144,..,..,71.822081315743,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Sub-Saharan Africa (IDA & IBRD),TSS,78.8105407881446,..,..,71.8196043530072,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Sudan,SDN,60.8,..,..,55.3,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Suriname,SUR,18.4,..,..,16.7,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Sweden,SWE,2.6,..,..,2.5,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Switzerland,CHE,3.9,..,..,3.8,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Syrian Arab Republic,SYR,15.8,..,..,14.6,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Tajikistan,TJK,33.2,..,..,30.5,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Tanzania,TZA,55.2,..,..,49.2,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Thailand,THA,9.3,..,..,8.1,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Timor-Leste,TLS,46.6,..,..,41.7,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Togo,TGO,70.6,..,..,63.9,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Tonga,TON,18.4,..,..,17.2,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Trinidad and Tobago,TTO,18.2,..,..,16.6,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Tunisia,TUN,15.7,..,..,15.5,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Turkey,TUR,11.9,..,..,10,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Turkmenistan,TKM,44.1,..,..,39.7,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Turks and Caicos Islands,TCA,..,..,..,..,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Tuvalu,TUV,24.2,..,..,22,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Uganda,UGA,49.4,..,..,41.6,..
"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,Ukraine,UKR,8.5,..,..,7.8,..
